what,kind,bundleId,bundleVersion,description,time
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467625203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336467627656
closed,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467630687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467649734
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1336467656234
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1336467656296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467656546
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.extract.method",1336467656578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336467662937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1336467675468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336467691578
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1336467694078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467694562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467710078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467721328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467722921
opened,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467729312
activated,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467729390
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467729406
activated,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467735796
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467738656
activated,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467740328
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467790531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467808921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467814906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467816296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467846968
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336467862546
closed,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467862578
closed,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467862593
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1336467862609
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336467865062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467866281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467879031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467883656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467891031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1336467891078
opened,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467891203
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467891343
opened,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467891531
activated,view,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.views.FormView",1336467891609
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467892406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467906875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467911546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467922171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467947531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467966281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467967296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467972406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467973296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467975531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336467978046
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1336467982296
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467983859
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1336467986546
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467989046
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1336467995031
activated,editor,com.cloudgarden.jigloo,4.6.4,"com.cloudgarden.jigloo.editors.FormEditor",1336467999328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336468001203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336468010296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336468015656
