what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065460375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065468703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065483750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065502625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065517109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1337065521359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337065524859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337065526046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337065527968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337065529296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065533406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065534984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065544750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065546375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065562906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065565593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065578078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1337065591156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065615984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065616640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065618890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337065628781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065665468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337065684078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337065688515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337065691859
