what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335685448625
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335685448656
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1335685448671
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1335685615250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335685646812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335685853046
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335685854640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335685857265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335685868203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335685869296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335685872859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335685874859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687029750
error,log,,,"No property tester contributes a property com.aptana.ide.core.ui.nature to type class org.eclipse.jdt.internal.core.JavaProject",1335687031390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687033484
opened,editor,com.aptana.ide.editors,1.2.7.024747,"com.aptana.ide.ui.UntitledTextEditor",1335687045203
activated,editor,com.aptana.ide.editors,1.2.7.024747,"com.aptana.ide.ui.UntitledTextEditor",1335687045203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687045234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687110656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687119046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687171093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687181500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687199375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687201953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687209765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687253812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687342890
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1335687345125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687346093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687350156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687439171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687440625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687442625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687515218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687544375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687549343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687561921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687572875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1335687606921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687607328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687608312
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1335687615718
activated,editor,com.aptana.ide.editors,1.2.7.024747,"com.aptana.ide.ui.UntitledTextEditor",1335687616203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687632234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687640343
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1335687646140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687646750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687677781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687698687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687726500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687727250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687732953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687838218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687864046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687868109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687882484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687889468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687904218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687917453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687922796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1335687955343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687965468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1335687966812
