what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054390562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054396203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054407390
executed,command,com.aptana.ide.editors,1.2.7.024747,"com.aptana.ide.editors.views.actions.actionKeyCommand",1337054409921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337054434703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337054443359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054460640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054467640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337054482484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054485046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054498593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337054517765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054518140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054518906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054521953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054526437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054536921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054582593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337054585968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060126296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060128671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060186140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060215546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060216421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060216968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060217640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060217937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060218875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060235312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060261468
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060296953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337060326656
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060327406
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060329609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060417781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060441515
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060451453
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060461125
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060480562
activated,view,com.aptana.ide.core.ui,1.2.7.024747,"com.aptana.ide.core.ui.AptanaNavigator",1337060501062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060503312
opened,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060522625
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060522656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060522734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337060525765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1337060526531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060534453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060536671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1337060570875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1337060571875
activated,perspective,com.aptana.ide.core.ui,,"com.aptana.ide.js.ui.WebPerspective",1337060668828
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1337060668828
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1337060668828
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1337060668875
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1337060668875
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1337060668890
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1337060668890
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1337060668890
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1337060668906
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1337060668906
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1337060668906
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1337060668921
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1337060668921
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1337060668921
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1337060668921
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1337060668921
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1337060668937
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1337060668937
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1337060668937
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1337060668937
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1337060668937
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1337060668937
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1337060668937
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1337060668937
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1337060668937
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1337060668937
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1337060668937
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1337060668937
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1337060668937
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1337060668937
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1337060668937
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1337060668937
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1337060668953
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1337060668953
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1337060668953
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1337060668968
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1337060668968
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1337060668968
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1337060668968
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1337060668968
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1337060668968
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1337060668984
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1337060668984
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1337060668984
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1337060668984
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1337060668984
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1337060668984
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1337060668984
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1337060669000
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1337060669015
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1337060669015
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1337060669015
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1337060669015
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1337060669015
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1337060669015
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1337060669015
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1337060669015
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1337060669015
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1337060669031
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1337060669031
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1337060669078
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1337060669078
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1337060669078
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1337060669078
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1337060669078
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1337060669078
started,bundle,org.eclipse.update.ui,3.2.300.v20100512,"org.eclipse.update.ui",1337060669078
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1337060669093
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1337060669109
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1337060669109
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1337060669125
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1337060669125
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1337060669125
started,bundle,com.aptana.ide.core.ui,1.2.7.024747,"com.aptana.ide.core.ui",1337060669125
started,bundle,com.aptana.ide.core,1.2.7.024747,"com.aptana.ide.core",1337060669125
started,bundle,com.aptana.ide.db.ui,1.2.7.024747,"com.aptana.ide.db.ui",1337060669140
started,bundle,com.aptana.ide.debug.core,1.2.7.024747,"com.aptana.ide.debug.core",1337060669140
started,bundle,com.aptana.ide.debug.ui,1.2.7.024747,"com.aptana.ide.debug.ui",1337060669140
started,bundle,com.aptana.ide.documentation,1.2.7.024747,"com.aptana.ide.documentation",1337060669140
started,bundle,com.aptana.ide.editor.css,1.2.7.024747,"com.aptana.ide.editor.css",1337060669140
started,bundle,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editor.html",1337060669140
started,bundle,com.aptana.ide.editor.js,1.2.7.024747,"com.aptana.ide.editor.js",1337060669140
started,bundle,com.aptana.ide.editors.codeassist,1.2.7.024747,"com.aptana.ide.editors.codeassist",1337060669140
started,bundle,com.aptana.ide.editors,1.2.7.024747,"com.aptana.ide.editors",1337060669140
started,bundle,com.aptana.ide.epl,1.2.7.024747,"com.aptana.ide.epl",1337060669140
started,bundle,com.aptana.ide.extras,1.2.7.024747,"com.aptana.ide.extras",1337060669140
started,bundle,com.aptana.ide.framework.jaxer.server.win32,1.2.7.024747,"com.aptana.ide.framework.jaxer.server.win32",1337060669140
started,bundle,com.aptana.ide.framework.jaxer,1.2.7.024747,"com.aptana.ide.framework.jaxer",1337060669140
started,bundle,com.aptana.ide.intro,1.2.7.024747,"com.aptana.ide.intro",1337060669140
started,bundle,com.aptana.ide.io.file,1.2.7.024747,"com.aptana.ide.io.file",1337060669140
started,bundle,com.aptana.ide.logging,1.2.7.024747,"com.aptana.ide.logging",1337060669140
started,bundle,com.aptana.ide.parsing,1.2.7.024747,"com.aptana.ide.parsing",1337060669140
started,bundle,com.aptana.ide.samples,1.2.7.024747,"com.aptana.ide.samples",1337060669156
started,bundle,com.aptana.ide.server.cloud,1.2.7.024747,"com.aptana.ide.server.cloud",1337060669156
started,bundle,com.aptana.ide.server.core,1.2.7.024747,"com.aptana.ide.server.core",1337060669156
started,bundle,com.aptana.ide.server.jetty,1.2.7.024747,"com.aptana.ide.server.jetty",1337060669156
started,bundle,com.aptana.ide.server.portal,1.2.7.024747,"com.aptana.ide.server.portal",1337060669156
started,bundle,com.aptana.ide.server.ui,1.2.7.024747,"com.aptana.ide.server.ui",1337060669156
started,bundle,com.aptana.ide.server,1.2.7.024747,"com.aptana.ide.server",1337060669156
started,bundle,com.aptana.ide.snippets,1.2.7.024747,"com.aptana.ide.snippets",1337060669156
started,bundle,com.aptana.ide.ssh,1.2.7.024747,"com.aptana.ide.ssh",1337060669156
started,bundle,com.aptana.ide.syncing,1.2.7.024747,"com.aptana.ide.syncing",1337060669171
started,bundle,com.aptana.ide.update,1.2.7.024747,"com.aptana.ide.update",1337060669171
started,bundle,com.aptana.ide.xul,1.2.7.024747,"com.aptana.ide.xul",1337060669171
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1337060669171
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1337060669171
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1337060669171
os,sysinfo,,,"win32",1337060669171
arch,sysinfo,,,"x86",1337060669171
ws,sysinfo,,,"win32",1337060669171
locale,sysinfo,,,"zh_CN",1337060669171
processors,sysinfo,,,"2",1337060669171
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1337060669171
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1337060669171
java.specification.name,sysinfo,,,"Java Platform API Specification",1337060669171
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1337060669171
java.specification.version,sysinfo,,,"1.6",1337060669171
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1337060669171
java.version,sysinfo,,,"1.6.0_31",1337060669171
java.vm.info,sysinfo,,,"mixed mode",1337060669171
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1337060669171
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337060669171
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1337060669171
java.vm.specification.version,sysinfo,,,"1.0",1337060669171
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1337060669171
java.vm.version,sysinfo,,,"20.6-b01",1337060669171
started,bundle,com.aptana.ide.professional.licensing,1.2.7.024688_200905101214,"com.aptana.ide.professional.licensing",1337060669218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060669968
error,log,,,"Digest could not be parsed:An exception occurred while downloading feature from ""file:/E:/Tool/aptana/eclipse/site.xml.digest/digest.zip"".",1337060673718
opened,editor,com.aptana.ide.server.portal,1.2.7.024747,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1337060675312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337060675359
activated,editor,com.aptana.ide.server.portal,1.2.7.024747,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1337060675375
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060675468
error,log,,,"(Build 1.2.7.024747) [ERROR] License Channel: Key Is No Longer Valid.",1337060676375
error,log,,,"(Build 1.2.7.024747) [ERROR] License Channel: Key Is No Longer Valid.",1337060676421
closed,editor,com.aptana.ide.server.portal,1.2.7.024747,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1337060676968
error,log,,,"(Build 1.2.7.024747) [ERROR] Unable to create file-level preview tab",1337060685031
error,log,,,"(Build 1.2.7.024747) [ERROR] Unable to update HTML preview",1337060685046
opened,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060685062
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060685093
closed,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060685093
activated,view,com.aptana.ide.core.ui,1.2.7.024747,"com.aptana.ide.core.ui.AptanaNavigator",1337060686062
opened,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060690062
activated,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060690125
closed,editor,com.aptana.ide.editor.html,1.2.7.024747,"com.aptana.ide.editors.HTMLEditor",1337060691312
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1337060692656
